 written on  2Jan2020 at 17:11:34 
          18
          93
    4    6    2    2    2    1    2    2    1    1    2    6    2    2    2
    6    2    2    4    1    1    1    4    1    1    1    1    2    1    1
    1    2    2    1    1    2    4    2    1    2    1    1    1    1    2
    1    1    1    2    1    1    1    1    2    1    2    4    2    1    1
    2    2    1    1    1    2    1    1    1    1    4    1    1    1    4
    2    2    6    2    2    2    6    2    1    1    2    2    1    2    2
    2    6    4
   -3    1    1    1    1   -0.006784    0.007456
   -3    1    1    2    1   -0.006008    0.004648
   -3    1    1    3    1   -0.004529    0.000705
   -3    1    1    4    1    0.000162    0.002244
   -3    1    1    5    1    0.000922    0.000992
   -3    1    1    6    1    0.000771   -0.000649
   -3    1    1    7    1   -0.000547    0.001419
   -3    1    1    8    1   -0.000897   -0.000862
   -3    1    1    9    1    0.000855    0.000254
   -3    1    1   10    1    0.003868    0.002946
   -3    1    1   11    1    0.002918   -0.004607
   -3    1    1   12    1    0.001359    0.001804
   -3    1    1   13    1    0.003177   -0.001052
   -3    1    1   14    1    0.007697    0.002287
   -3    1    1   15    1    0.011824   -0.014484
   -3    1    1   16    1    0.008565    0.010691
   -3    1    1   17    1    0.005912   -0.009458
   -3    1    1   18    1   -0.003273    0.005383
   -3    1    1    1    2    0.000187    0.001468
   -3    1    1    2    2   -0.010980   -0.000255
   -3    1    1    3    2    0.006977    0.002698
   -3    1    1    4    2   -0.010519    0.002835
   -3    1    1    5    2   -0.001636   -0.000398
   -3    1    1    6    2   -0.000568   -0.000629
   -3    1    1    7    2   -0.001116    0.000067
   -3    1    1    8    2   -0.001430   -0.002536
   -3    1    1    9    2    0.001888   -0.000755
   -3    1    1   10    2   -0.002202   -0.000859
   -3    1    1   11    2   -0.006884    0.008135
   -3    1    1   12    2    0.015717   -0.002492
   -3    1    1   13    2    0.000491    0.002411
   -3    1    1   14    2   -0.004826    0.002987
   -3    1    1   15    2    0.032946   -0.016619
   -3    1    1   16    2   -0.005708    0.003486
   -3    1    1   17    2    0.000645   -0.004644
   -3    1    1   18    2   -0.005316   -0.001297
   -3    1    1    1    3   -0.003574   -0.000132
   -3    1    1    2    3    0.008443    0.002498
   -3    1    1    3    3   -0.009872   -0.003859
   -3    1    1    4    3   -0.008074    0.000212
   -3    1    1    5    3    0.001671    0.001804
   -3    1    1    6    3    0.000928    0.000569
   -3    1    1    7    3    0.000920    0.000574
